,team,web_name,id_x,chance_of_playing_next_round,now_cost,minutes,team_name,first_name,second_name,full_name,matches,name,link,season,fuzz_ratio
366,19,Felipe Anderson,440,,65,1493,West Ham,Felipe Anderson,Pereira Gomes,Felipe AndersonPereira Gomes,Felipe Anderson_Pereira Gomes_465,Felipe Anderson_Pereira Gomes_465,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Felipe%20Anderson_Pereira%20Gomes_465,2018-19,96
368,19,Masuaku,442,,45,930,West Ham,Arthur,Masuaku,ArthurMasuaku,Arthur_Masuaku_410,Arthur_Masuaku_410,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Arthur_Masuaku_410,2018-19,92
369,19,Balbuena,443,,45,1176,West Ham,Fabián,Balbuena,FabiánBalbuena,Fabián_Balbuena_464,Fabián_Balbuena_464,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Fabi%C3%A1n_Balbuena_464,2018-19,93
370,19,Hugill,444,0.0,55,0,West Ham,Jordan,Hugill,JordanHugill,Jordan_Hugill_420,Jordan_Hugill_420,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Jordan_Hugill_420,2018-19,92
371,19,Diangana,446,,55,0,West Ham,Grady,Diangana,GradyDiangana,Grady_Diangana_539,Grady_Diangana_539,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Grady_Diangana_539,2018-19,92
372,19,Rice,448,,50,3420,West Ham,Declan,Rice,DeclanRice,Declan_Rice_406,Declan_Rice_406,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Declan_Rice_406,2018-19,90
373,19,Diop,451,,45,2765,West Ham,Issa,Diop,IssaDiop,Issa_Diop_409,Issa_Diop_409,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Issa_Diop_409,2018-19,88
374,19,Johnson,452,,40,270,West Ham,Ben,Johnson,BenJohnson,Ben_Johnson_605,Ben_Johnson_605,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Ben_Johnson_605,2018-19,90
375,20,Ruddy,453,,45,0,Wolves,John,Ruddy,JohnRuddy,John_Ruddy_421,John_Ruddy_421,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/John_Ruddy_421,2018-19,89
376,20,Moutinho,454,,55,3105,Wolves,João Filipe Iria,Santos Moutinho,João Filipe IriaSantos Moutinho,João Filipe Iria_Santos Moutinho_475,João Filipe Iria_Santos Moutinho_475,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Jo%C3%A3o%20Filipe%20Iria_Santos%20Moutinho_475,2018-19,97
377,20,Patrício,455,,55,3420,Wolves,Rui Pedro,dos Santos Patrício,Rui Pedrodos Santos Patrício,Rui Pedro_dos Santos Patrício_454,Rui Pedro_dos Santos Patrício_454,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Rui%20Pedro_dos%20Santos%20Patr%C3%ADcio_454,2018-19,96
378,20,Bennett,456,,45,932,Wolves,Ryan,Bennett,RyanBennett,Ryan_Bennett_427,Ryan_Bennett_427,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Ryan_Bennett_427,2018-19,91
379,20,Boly,458,,55,1980,Wolves,Willy,Boly,WillyBoly,Willy_Boly_423,Willy_Boly_423,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Willy_Boly_423,2018-19,89
380,20,Coady,459,,50,3420,Wolves,Conor,Coady,ConorCoady,Conor_Coady_430,Conor_Coady_430,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Conor_Coady_430,2018-19,90
381,20,Jiménez,460,,85,3241,Wolves,Raúl,Jiménez,RaúlJiménez,Raúl_Jiménez_437,Raúl_Jiménez_437,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Ra%C3%BAl_Jim%C3%A9nez_437,2018-19,91
382,20,Saïss,461,,50,2703,Wolves,Romain,Saïss,RomainSaïss,Romain_Saïss_426,Romain_Saïss_426,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Romain_Sa%C3%AFss_426,2018-19,91
383,20,Jonny,462,0.0,55,2885,Wolves,Jonathan,Castro Otto,JonathanCastro Otto,Jonathan_Castro Otto_483,Jonathan_Castro Otto_483,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Jonathan_Castro%20Otto_483,2018-19,95
385,20,Dendoncker,464,,50,2790,Wolves,Leander,Dendoncker,LeanderDendoncker,Leander_Dendoncker_519,Leander_Dendoncker_519,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Leander_Dendoncker_519,2018-19,94
386,20,Traoré,465,,65,2599,Wolves,Adama,Traoré,AdamaTraoré,Adama_Traoré_500,Adama_Traoré_500,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Adama_Traor%C3%A9_500,2018-19,91
387,20,Neves,466,,55,3053,Wolves,Rúben Diogo,da Silva Neves,Rúben Diogoda Silva Neves,Rúben Diogo_da Silva Neves_433,Rúben Diogo_da Silva Neves_433,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/R%C3%BAben%20Diogo_da%20Silva%20Neves_433,2018-19,96
388,20,Jota,468,,65,2278,Wolves,Diogo,Jota,DiogoJota,Diogo_Jota_432,Diogo_Jota_432,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Diogo_Jota_432,2018-19,89
389,20,Kilman,470,,40,184,Wolves,Max,Kilman,MaxKilman,Max_Kilman_567,Max_Kilman_567,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Max_Kilman_567,2018-19,89
390,20,Vinagre,471,,45,644,Wolves,Rúben Gonçalo,Silva Nascimento Vinagre,Rúben GonçaloSilva Nascimento Vinagre,Rúben Gonçalo_Silva Nascimento Vinagre_431,Rúben Gonçalo_Silva Nascimento Vinagre_431,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/R%C3%BAben%20Gon%C3%A7alo_Silva%20Nascimento%20Vinagre_431,2018-19,97
391,20,Gibbs-White,473,0.0,50,125,Wolves,Morgan,Gibbs-White,MorganGibbs-White,Morgan_Gibbs-White_448,Morgan_Gibbs-White_448,/vaastav/Fantasy-Premier-League/tree/master/data/2018-19/players/Morgan_Gibbs-White_448,2018-19,94
