,team,web_name,id_x,chance_of_playing_next_round,now_cost,minutes,team_name,first_name,second_name,full_name,matches,name,link,season,fuzz_ratio
117,5,Mount,120,,70,2865,Chelsea,Mason,Mount,MasonMount,Mason_Mount_463,Mason_Mount_463,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Mason_Mount_463,2019-20,90
118,5,Tomori,121,,50,1291,Chelsea,Fikayo,Tomori,FikayoTomori,Fikayo_Tomori_529,Fikayo_Tomori_529,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Fikayo_Tomori_529,2019-20,92
119,5,Hudson-Odoi,122,,60,849,Chelsea,Callum,Hudson-Odoi,CallumHudson-Odoi,Callum_Hudson-Odoi_116,Callum_Hudson-Odoi_116,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Callum_Hudson-Odoi_116,2019-20,94
120,5,James,123,,50,1510,Chelsea,Reece,James,ReeceJames,Reece_James_506,Reece_James_506,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Reece_James_506,2019-20,90
121,5,Gilmour,124,0.0,45,191,Chelsea,Billy,Gilmour,BillyGilmour,Billy_Gilmour_533,Billy_Gilmour_533,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Billy_Gilmour_533,2019-20,92
122,5,Chilwell,232,0.0,55,2374,Chelsea,Benjamin,Chilwell,BenjaminChilwell,Benjamin_Chilwell_161,Benjamin_Chilwell_161,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Benjamin_Chilwell_161,2019-20,94
123,6,Cahill,125,0.0,45,2167,Crystal Palace,Gary,Cahill,GaryCahill,Gary_Cahill_503,Gary_Cahill_503,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Gary_Cahill_503,2019-20,90
124,6,Hennessey,126,,45,270,Crystal Palace,Wayne,Hennessey,WayneHennessey,Wayne_Hennessey_132,Wayne_Hennessey_132,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Wayne_Hennessey_132,2019-20,93
125,6,Sakho,127,0.0,45,929,Crystal Palace,Mamadou,Sakho,MamadouSakho,Mamadou_Sakho_125,Mamadou_Sakho_125,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Mamadou_Sakho_125,2019-20,92
126,6,Guaita,128,,50,3150,Crystal Palace,Vicente,Guaita,VicenteGuaita,Vicente_Guaita_131,Vicente_Guaita_131,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Vicente_Guaita_131,2019-20,92
127,6,Tomkins,129,0.0,45,1582,Crystal Palace,James,Tomkins,JamesTomkins,James_Tomkins_124,James_Tomkins_124,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/James_Tomkins_124,2019-20,92
128,6,McArthur,130,,55,3091,Crystal Palace,James,McArthur,JamesMcArthur,James_McArthur_138,James_McArthur_138,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/James_McArthur_138,2019-20,92
129,6,McCarthy,131,,45,1668,Crystal Palace,James,McCarthy,JamesMcCarthy,James_McCarthy_157,James_McCarthy_157,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/James_McCarthy_157,2019-20,92
130,6,Benteke,132,,55,1252,Crystal Palace,Christian,Benteke,ChristianBenteke,Christian_Benteke_129,Christian_Benteke_129,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Christian_Benteke_129,2019-20,94
131,6,Kouyaté,133,,50,2524,Crystal Palace,Cheikhou,Kouyaté,CheikhouKouyaté,Cheikhou_Kouyaté_139,Cheikhou_Kouyaté_139,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Cheikhou_Kouyat%C3%A9_139,2019-20,93
132,6,Ward,134,,45,2380,Crystal Palace,Joel,Ward,JoelWard,Joel_Ward_126,Joel_Ward_126,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Joel_Ward_126,2019-20,88
133,6,Kelly,135,,45,1547,Crystal Palace,Martin,Kelly,MartinKelly,Martin_Kelly_128,Martin_Kelly_128,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Martin_Kelly_128,2019-20,91
134,6,Wickham,136,,45,90,Crystal Palace,Connor,Wickham,ConnorWickham,Connor_Wickham_130,Connor_Wickham_130,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Connor_Wickham_130,2019-20,92
135,6,Townsend,137,,60,1284,Crystal Palace,Andros,Townsend,AndrosTownsend,Andros_Townsend_135,Andros_Townsend_135,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Andros_Townsend_135,2019-20,93
136,6,Milivojevic,138,,60,2510,Crystal Palace,Luka,Milivojevic,LukaMilivojevic,Luka_Milivojevic_134,Luka_Milivojevic_134,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Luka_Milivojevic_134,2019-20,93
137,6,van Aanholt,139,0.0,55,2507,Crystal Palace,Patrick,van Aanholt,Patrickvan Aanholt,Patrick_van Aanholt_123,Patrick_van Aanholt_123,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Patrick_van%20Aanholt_123,2019-20,94
138,6,Ayew,140,,60,3148,Crystal Palace,Jordan,Ayew,JordanAyew,Jordan_Ayew_468,Jordan_Ayew_468,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jordan_Ayew_468,2019-20,90
139,6,Zaha,141,,70,3279,Crystal Palace,Wilfried,Zaha,WilfriedZaha,Wilfried_Zaha_133,Wilfried_Zaha_133,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Wilfried_Zaha_133,2019-20,92
140,6,Schlupp,142,,55,1030,Crystal Palace,Jeffrey,Schlupp,JeffreySchlupp,Jeffrey_Schlupp_137,Jeffrey_Schlupp_137,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jeffrey_Schlupp_137,2019-20,93
141,6,Meyer,143,,50,645,Crystal Palace,Max,Meyer,MaxMeyer,Max_Meyer_136,Max_Meyer_136,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Max_Meyer_136,2019-20,88
142,6,Riedewald,144,,45,761,Crystal Palace,Jairo,Riedewald,JairoRiedewald,Jairo_Riedewald_539,Jairo_Riedewald_539,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jairo_Riedewald_539,2019-20,93
144,6,Mitchell,146,,40,193,Crystal Palace,Tyrick,Mitchell,TyrickMitchell,Tyrick_Mitchell_579,Tyrick_Mitchell_579,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Tyrick_Mitchell_579,2019-20,93
145,6,Pierrick,147,,45,13,Crystal Palace,Brandon,Pierrick,BrandonPierrick,Brandon_Pierrick_580,Brandon_Pierrick_580,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Brandon_Pierrick_580,2019-20,93
146,6,Dann,486,,45,1264,Crystal Palace,Scott,Dann,ScottDann,Scott_Dann_127,Scott_Dann_127,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Scott_Dann_127,2019-20,89
147,7,Walcott,148,,60,1281,Everton,Theo,Walcott,TheoWalcott,Theo_Walcott_153,Theo_Walcott_153,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Theo_Walcott_153,2019-20,91
148,7,Delph,149,,50,1187,Everton,Fabian,Delph,FabianDelph,Fabian_Delph_205,Fabian_Delph_205,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Fabian_Delph_205,2019-20,91
149,7,Sigurdsson,150,,70,2555,Everton,Gylfi,Sigurdsson,GylfiSigurdsson,Gylfi_Sigurdsson_151,Gylfi_Sigurdsson_151,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Gylfi_Sigurdsson_151,2019-20,93
150,7,Lössl,151,,45,0,Everton,Jonas,Lössl,JonasLössl,Jonas_Lössl_479,Jonas_Lössl_479,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jonas_L%C3%B6ssl_479,2019-20,90
151,7,Coleman,152,,50,1833,Everton,Seamus,Coleman,SeamusColeman,Seamus_Coleman_144,Seamus_Coleman_144,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Seamus_Coleman_144,2019-20,92
152,7,Tosun,153,0.0,60,462,Everton,Cenk,Tosun,CenkTosun,Cenk_Tosun_146,Cenk_Tosun_146,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Cenk_Tosun_146,2019-20,89
153,7,Bernard,154,,60,1269,Everton,Bernard,Anício Caldeira Duarte,BernardAnício Caldeira Duarte,Bernard_Anício Caldeira Duarte_152,Bernard_Anício Caldeira Duarte_152,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Bernard_An%C3%ADcio%20Caldeira%20Duarte_152,2019-20,97
154,7,Digne,155,,60,3031,Everton,Lucas,Digne,LucasDigne,Lucas_Digne_141,Lucas_Digne_141,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Lucas_Digne_141,2019-20,90
155,7,Keane,156,,50,2556,Everton,Michael,Keane,MichaelKeane,Michael_Keane_143,Michael_Keane_143,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Michael_Keane_143,2019-20,92
156,7,Pickford,157,,50,3420,Everton,Jordan,Pickford,JordanPickford,Jordan_Pickford_148,Jordan_Pickford_148,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jordan_Pickford_148,2019-20,93
157,7,André Gomes,158,,55,1457,Everton,André Filipe,Tavares Gomes,André FilipeTavares Gomes,André Filipe_Tavares Gomes_422,André Filipe_Tavares Gomes_422,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Andr%C3%A9%20Filipe_Tavares%20Gomes_422,2019-20,96
158,7,Iwobi,159,,60,1591,Everton,Alex,Iwobi,AlexIwobi,Alex_Iwobi_17,Alex_Iwobi_17,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Alex_Iwobi_17,2019-20,89
160,7,Gbamin,161,0.0,50,135,Everton,Jean-Philippe,Gbamin,Jean-PhilippeGbamin,Jean-Philippe_Gbamin_497,Jean-Philippe_Gbamin_497,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jean-Philippe_Gbamin_497,2019-20,95
161,7,Mina,162,,55,2281,Everton,Yerry,Mina,YerryMina,Yerry_Mina_142,Yerry_Mina_142,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Yerry_Mina_142,2019-20,89
162,7,Davies,163,,55,2020,Everton,Tom,Davies,TomDavies,Tom_Davies_154,Tom_Davies_154,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Tom_Davies_154,2019-20,89
163,7,Calvert-Lewin,164,,70,2621,Everton,Dominic,Calvert-Lewin,DominicCalvert-Lewin,Dominic_Calvert-Lewin_147,Dominic_Calvert-Lewin_147,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Dominic_Calvert-Lewin_147,2019-20,95
164,7,Holgate,165,,50,2052,Everton,Mason,Holgate,MasonHolgate,Mason_Holgate_478,Mason_Holgate_478,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Mason_Holgate_478,2019-20,92
165,7,Richarlison,166,,80,3070,Everton,Richarlison,de Andrade,Richarlisonde Andrade,Richarlison_de Andrade_150,Richarlison_de Andrade_150,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Richarlison_de%20Andrade_150,2019-20,95
167,7,Gordon,168,,45,436,Everton,Anthony,Gordon,AnthonyGordon,Anthony_Gordon_561,Anthony_Gordon_561,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Anthony_Gordon_561,2019-20,92
168,7,Kean,169,,60,830,Everton,Moise,Kean,MoiseKean,Moise_Kean_496,Moise_Kean_496,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Moise_Kean_496,2019-20,89
169,7,Branthwaite,170,,40,299,Everton,Jarrad,Branthwaite,JarradBranthwaite,Jarrad_Branthwaite_637,Jarrad_Branthwaite_637,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jarrad_Branthwaite_637,2019-20,94
171,8,Knockaert,177,,55,0,Fulham,Anthony,Knockaert,AnthonyKnockaert,Anthony_Knockaert_52,Anthony_Knockaert_52,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Anthony_Knockaert_52,2019-20,94
180,8,Lemina,493,,45,0,Fulham,Mario,Lemina,MarioLemina,Mario_Lemina_324,Mario_Lemina_324,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Mario_Lemina_324,2019-20,91
181,9,Morgan,216,75.0,45,430,Leicester,Wes,Morgan,WesMorgan,Wes_Morgan_165,Wes_Morgan_165,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Wes_Morgan_165,2019-20,89
182,9,Schmeichel,217,,55,3420,Leicester,Kasper,Schmeichel,KasperSchmeichel,Kasper_Schmeichel_168,Kasper_Schmeichel_168,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Kasper_Schmeichel_168,2019-20,94
183,9,Fuchs,218,0.0,45,770,Leicester,Christian,Fuchs,ChristianFuchs,Christian_Fuchs_163,Christian_Fuchs_163,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Christian_Fuchs_163,2019-20,93
184,9,Evans,219,0.0,55,3384,Leicester,Jonny,Evans,JonnyEvans,Jonny_Evans_162,Jonny_Evans_162,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jonny_Evans_162,2019-20,90
186,9,Albrighton,221,,55,857,Leicester,Marc,Albrighton,MarcAlbrighton,Marc_Albrighton_174,Marc_Albrighton_174,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Marc_Albrighton_174,2019-20,93
187,9,James,222,,45,5,Leicester,Matty,James,MattyJames,Matty_James_177,Matty_James_177,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Matty_James_177,2019-20,90
188,9,Ward,223,,45,0,Leicester,Danny,Ward,DannyWard,Danny_Ward_170,Danny_Ward_170,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Danny_Ward_170,2019-20,89
189,9,Vardy,224,,100,3032,Leicester,Jamie,Vardy,JamieVardy,Jamie_Vardy_166,Jamie_Vardy_166,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jamie_Vardy_166,2019-20,90
190,9,Praet,225,,55,1122,Leicester,Dennis,Praet,DennisPraet,Dennis_Praet_517,Dennis_Praet_517,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Dennis_Praet_517,2019-20,91
191,9,Pereira,226,0.0,60,2520,Leicester,Ricardo Domingos,Barbosa Pereira,Ricardo DomingosBarbosa Pereira,Ricardo Domingos_Barbosa Pereira_159,Ricardo Domingos_Barbosa Pereira_159,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Ricardo%20Domingos_Barbosa%20Pereira_159,2019-20,97
192,9,Amartey,227,0.0,40,0,Leicester,Daniel,Amartey,DanielAmartey,Daniel_Amartey_178,Daniel_Amartey_178,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Daniel_Amartey_178,2019-20,92
193,9,Tielemans,228,,65,2823,Leicester,Youri,Tielemans,YouriTielemans,Youri_Tielemans_448,Youri_Tielemans_448,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Youri_Tielemans_448,2019-20,93
194,9,Pérez,229,,65,1998,Leicester,Ayoze,Pérez,AyozePérez,Ayoze_Pérez_265,Ayoze_Pérez_265,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Ayoze_P%C3%A9rez_265,2019-20,90
195,9,Gray,230,,55,605,Leicester,Demarai,Gray,DemaraiGray,Demarai_Gray_175,Demarai_Gray_175,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Demarai_Gray_175,2019-20,91
196,9,Maddison,231,50.0,70,2624,Leicester,James,Maddison,JamesMaddison,James_Maddison_171,James_Maddison_171,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/James_Maddison_171,2019-20,92
197,9,Iheanacho,233,,60,953,Leicester,Kelechi,Iheanacho,KelechiIheanacho,Kelechi_Iheanacho_167,Kelechi_Iheanacho_167,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Kelechi_Iheanacho_167,2019-20,94
198,9,Choudhury,234,,50,883,Leicester,Hamza,Choudhury,HamzaChoudhury,Hamza_Choudhury_180,Hamza_Choudhury_180,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Hamza_Choudhury_180,2019-20,93
199,9,Barnes,235,,70,2075,Leicester,Harvey,Barnes,HarveyBarnes,Harvey_Barnes_172,Harvey_Barnes_172,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Harvey_Barnes_172,2019-20,92
200,9,Ndidi,236,,50,2671,Leicester,Wilfred,Ndidi,WilfredNdidi,Wilfred_Ndidi_176,Wilfred_Ndidi_176,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Wilfred_Ndidi_176,2019-20,92
201,9,Benkovic,237,,45,0,Leicester,Filip,Benkovic,FilipBenkovic,Filip_Benkovic_597,Filip_Benkovic_597,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Filip_Benkovic_597,2019-20,92
202,9,Söyüncü,238,,55,3036,Leicester,Çaglar,Söyüncü,ÇaglarSöyüncü,Çaglar_Söyüncü_164,Çaglar_Söyüncü_164,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/%C3%87aglar_S%C3%B6y%C3%BCnc%C3%BC_164,2019-20,92
203,9,Justin,239,,45,1010,Leicester,James,Justin,JamesJustin,James_Justin_433,James_Justin_433,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/James_Justin_433,2019-20,91
204,9,Thomas,240,,45,267,Leicester,Luke,Thomas,LukeThomas,Luke_Thomas_660,Luke_Thomas_660,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Luke_Thomas_660,2019-20,90
218,11,Milner,241,,55,924,Liverpool,James,Milner,JamesMilner,James_Milner_200,James_Milner_200,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/James_Milner_200,2019-20,91
220,11,Wijnaldum,243,,55,2933,Liverpool,Georginio,Wijnaldum,GeorginioWijnaldum,Georginio_Wijnaldum_199,Georginio_Wijnaldum_199,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Georginio_Wijnaldum_199,2019-20,94
221,11,Henderson,244,,55,2234,Liverpool,Jordan,Henderson,JordanHenderson,Jordan_Henderson_198,Jordan_Henderson_198,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jordan_Henderson_198,2019-20,93
222,11,Adrián,245,,45,873,Liverpool,Adrián,San Miguel del Castillo,AdriánSan Miguel del Castillo,Adrián_San Miguel del Castillo_526,Adrián_San Miguel del Castillo_526,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Adri%C3%A1n_San%20Miguel%20del%20Castillo_526,2019-20,97
223,11,Matip,246,,55,703,Liverpool,Joel,Matip,JoelMatip,Joel_Matip_185,Joel_Matip_185,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Joel_Matip_185,2019-20,89
224,11,Shaqiri,247,,65,181,Liverpool,Xherdan,Shaqiri,XherdanShaqiri,Xherdan_Shaqiri_194,Xherdan_Shaqiri_194,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Xherdan_Shaqiri_194,2019-20,93
225,11,Chamberlain,248,50.0,65,1475,Liverpool,Alex,Oxlade-Chamberlain,AlexOxlade-Chamberlain,Alex_Oxlade-Chamberlain_193,Alex_Oxlade-Chamberlain_193,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Alex_Oxlade-Chamberlain_193,2019-20,95
226,11,Firmino,249,,95,2985,Liverpool,Roberto,Firmino,RobertoFirmino,Roberto_Firmino_187,Roberto_Firmino_187,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Roberto_Firmino_187,2019-20,93
227,11,van Dijk,250,,65,3420,Liverpool,Virgil,van Dijk,Virgilvan Dijk,Virgil_van Dijk_183,Virgil_van Dijk_183,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Virgil_van%20Dijk_183,2019-20,93
228,11,Mané,251,,120,2745,Liverpool,Sadio,Mané,SadioMané,Sadio_Mané_192,Sadio_Mané_192,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Sadio_Man%C3%A9_192,2019-20,89
229,11,Alisson,252,,60,2543,Liverpool,Alisson,Ramses Becker,AlissonRamses Becker,Alisson_Ramses Becker_189,Alisson_Ramses Becker_189,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Alisson_Ramses%20Becker_189,2019-20,95
230,11,Fabinho,253,,55,2073,Liverpool,Fabio Henrique,Tavares,Fabio HenriqueTavares,Fabio Henrique_Tavares_197,Fabio Henrique_Tavares_197,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Fabio%20Henrique_Tavares_197,2019-20,95
231,11,Salah,254,,120,2879,Liverpool,Mohamed,Salah,MohamedSalah,Mohamed_Salah_191,Mohamed_Salah_191,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Mohamed_Salah_191,2019-20,92
232,11,Robertson,255,,70,3111,Liverpool,Andrew,Robertson,AndrewRobertson,Andrew_Robertson_181,Andrew_Robertson_181,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Andrew_Robertson_181,2019-20,93
233,11,Origi,256,,55,699,Liverpool,Divock,Origi,DivockOrigi,Divock_Origi_188,Divock_Origi_188,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Divock_Origi_188,2019-20,91
234,11,Harry Wilson,257,,55,1637,Liverpool,Harry,Wilson,HarryWilson,Harry_Wilson_505,Harry_Wilson_505,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Harry_Wilson_505,2019-20,91
235,11,Minamino,258,,65,241,Liverpool,Takumi,Minamino,TakumiMinamino,Takumi_Minamino_590,Takumi_Minamino_590,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Takumi_Minamino_590,2019-20,93
236,11,Alexander-Arnold,259,,75,3173,Liverpool,Trent,Alexander-Arnold,TrentAlexander-Arnold,Trent_Alexander-Arnold_182,Trent_Alexander-Arnold_182,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Trent_Alexander-Arnold_182,2019-20,95
237,11,Gomez,260,,55,1999,Liverpool,Joseph,Gomez,JosephGomez,Joseph_Gomez_184,Joseph_Gomez_184,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Joseph_Gomez_184,2019-20,91
238,11,Keita,261,,55,806,Liverpool,Naby,Keita,NabyKeita,Naby_Keita_196,Naby_Keita_196,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Naby_Keita_196,2019-20,89
239,11,Brewster,262,,45,0,Liverpool,Rhian,Brewster,RhianBrewster,Rhian_Brewster_464,Rhian_Brewster_464,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Rhian_Brewster_464,2019-20,92
240,11,Jones,263,,45,121,Liverpool,Curtis,Jones,CurtisJones,Curtis_Jones_569,Curtis_Jones_569,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Curtis_Jones_569,2019-20,91
241,11,Williams,264,,40,228,Liverpool,Neco,Williams,NecoWilliams,Neco_Williams_575,Neco_Williams_575,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Neco_Williams_575,2019-20,92
242,11,Elliott,265,,45,7,Liverpool,Harvey,Elliott,HarveyElliott,Harvey_Elliott_550,Harvey_Elliott_550,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Harvey_Elliott_550,2019-20,92
243,12,Fernandinho,266,,55,2394,Man City,Fernando,Luiz Rosa,FernandoLuiz Rosa,Fernando_Luiz Rosa_221,Fernando_Luiz Rosa_221,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Fernando_Luiz%20Rosa_221,2019-20,94
244,12,Bravo,267,0.0,45,346,Man City,Claudio,Bravo,ClaudioBravo,Claudio_Bravo_213,Claudio_Bravo_213,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Claudio_Bravo_213,2019-20,92
245,12,Agüero,268,,105,1449,Man City,Sergio,Agüero,SergioAgüero,Sergio_Agüero_210,Sergio_Agüero_210,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Sergio_Ag%C3%BCero_210,2019-20,92
246,12,Otamendi,269,,50,1710,Man City,Nicolás,Otamendi,NicolásOtamendi,Nicolás_Otamendi_208,Nicolás_Otamendi_208,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Nicol%C3%A1s_Otamendi_208,2019-20,93
247,12,Walker,270,,60,2392,Man City,Kyle,Walker,KyleWalker,Kyle_Walker-Peters_337,Kyle_Walker-Peters_337,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Kyle_Walker-Peters_337,2019-20,90
248,12,Gündogan,271,,55,2012,Man City,Ilkay,Gündogan,IlkayGündogan,Ilkay_Gündogan_222,Ilkay_Gündogan_222,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Ilkay_G%C3%BCndogan_222,2019-20,92
249,12,De Bruyne,272,,115,2790,Man City,Kevin,De Bruyne,KevinDe Bruyne,Kevin_De Bruyne_215,Kevin_De Bruyne_215,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Kevin_De%20Bruyne_215,2019-20,93
250,12,Stones,273,,50,1118,Man City,John,Stones,JohnStones,John_Stones_207,John_Stones_207,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/John_Stones_207,2019-20,90
251,12,Mendy,274,,60,1491,Man City,Benjamin,Mendy,BenjaminMendy,Benjamin_Mendy_204,Benjamin_Mendy_204,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Benjamin_Mendy_204,2019-20,92
252,12,Mahrez,275,,85,1934,Man City,Riyad,Mahrez,RiyadMahrez,Riyad_Mahrez_217,Riyad_Mahrez_217,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Riyad_Mahrez_217,2019-20,91
253,12,Sterling,276,,115,2651,Man City,Raheem,Sterling,RaheemSterling,Raheem_Sterling_214,Raheem_Sterling_214,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Raheem_Sterling_214,2019-20,93
254,12,Cancelo,277,,55,1205,Man City,João Pedro Cavaco,Cancelo,João Pedro CavacoCancelo,João Pedro Cavaco_Cancelo_518,João Pedro Cavaco_Cancelo_518,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Jo%C3%A3o%20Pedro%20Cavaco_Cancelo_518,2019-20,96
255,12,Ederson,278,,60,3071,Man City,Ederson,Santana de Moraes,EdersonSantana de Moraes,Ederson_Santana de Moraes_212,Ederson_Santana de Moraes_212,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Ederson_Santana%20de%20Moraes_212,2019-20,96
256,12,Aké,279,,55,2503,Man City,Nathan,Aké,NathanAké,Nathan_Aké_59,Nathan_Aké_59,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Nathan_Ak%C3%A9_59,2019-20,89
257,12,Laporte,280,,60,1096,Man City,Aymeric,Laporte,AymericLaporte,Aymeric_Laporte_202,Aymeric_Laporte_202,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Aymeric_Laporte_202,2019-20,93
258,12,Bernardo Silva,281,,75,2021,Man City,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo MotaVeiga de Carvalho e Silva,Bernardo Mota_Veiga de Carvalho e Silva_218,Bernardo Mota_Veiga de Carvalho e Silva_218,/vaastav/Fantasy-Premier-League/tree/master/data/2019-20/players/Bernardo%20Mota_Veiga%20de%20Carvalho%20e%20Silva_218,2019-20,97
